No.,Time,Source,Destination,Protocol,Length,Info
23290,25.46394,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13589217 Win=2097024 Len=0 SLE=13655457 SRE=13658217
23291,25.465219,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13589217 Ack=8571 Win=58624 Len=1380
23292,25.465222,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13590597 Ack=8571 Win=58624 Len=1380
23293,25.465223,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13591977 Ack=8571 Win=58624 Len=1380
23294,25.465224,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13593357 Ack=8571 Win=58624 Len=1380
23295,25.465225,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13594737 Ack=8571 Win=58624 Len=1380
23296,25.465227,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13596117 Ack=8571 Win=58624 Len=1380
23297,25.465323,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13597497 Ack=8571 Win=58624 Len=1380
23298,25.465326,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13598877 Ack=8571 Win=58624 Len=1380
23299,25.465327,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13600257 Ack=8571 Win=58624 Len=1380
23300,25.465328,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13601637 Ack=8571 Win=58624 Len=1380
23301,25.465329,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13603017 Ack=8571 Win=58624 Len=1380
23302,25.465339,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13590597 Win=2095744 Len=0 SLE=13655457 SRE=13658217
23303,25.465339,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13591977 Win=2094336 Len=0 SLE=13655457 SRE=13658217
23304,25.465339,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13593357 Win=2092992 Len=0 SLE=13655457 SRE=13658217
23305,25.465339,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13594737 Win=2091584 Len=0 SLE=13655457 SRE=13658217
23306,25.46534,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13596117 Win=2090240 Len=0 SLE=13655457 SRE=13658217
23307,25.46534,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13597497 Win=2088832 Len=0 SLE=13655457 SRE=13658217
23308,25.465368,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13598877 Win=2087488 Len=0 SLE=13655457 SRE=13658217
23309,25.465368,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13600257 Win=2086080 Len=0 SLE=13655457 SRE=13658217
23310,25.465368,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13601637 Win=2084672 Len=0 SLE=13655457 SRE=13658217
23311,25.465368,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13603017 Win=2083328 Len=0 SLE=13655457 SRE=13658217
23312,25.465376,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13604397 Win=2081920 Len=0 SLE=13655457 SRE=13658217
23313,25.465422,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13604397 Ack=8571 Win=58624 Len=1380
23314,25.465424,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13605777 Ack=8571 Win=58624 Len=1380
23315,25.465425,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13607157 Ack=8571 Win=58624 Len=1380
23316,25.465426,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13608537 Ack=8571 Win=58624 Len=1380
23317,25.465451,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13605777 Win=2080576 Len=0 SLE=13655457 SRE=13658217
23318,25.465451,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13607157 Win=2079168 Len=0 SLE=13655457 SRE=13658217
23319,25.465451,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13608537 Win=2077824 Len=0 SLE=13655457 SRE=13658217
23320,25.46546,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13609917 Win=2076416 Len=0 SLE=13655457 SRE=13658217
23321,25.465505,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13609917 Ack=8571 Win=58624 Len=1380
23322,25.465507,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13611297 Ack=8571 Win=58624 Len=1380
23323,25.465508,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13612677 Ack=8571 Win=58624 Len=1380
23324,25.465515,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13609917 Win=2080512 Len=0 SLE=13655457 SRE=13658217
23325,25.46552,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13611297 Win=2079168 Len=0 SLE=13655457 SRE=13658217
23326,25.465524,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13612677 Win=2077760 Len=0 SLE=13655457 SRE=13658217
23327,25.465528,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13614057 Win=2076352 Len=0 SLE=13655457 SRE=13658217
23328,25.465541,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13614057 Win=2080448 Len=0 SLE=13655457 SRE=13658217
23329,25.465554,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13614057 Win=2084544 Len=0 SLE=13655457 SRE=13658217
23330,25.465565,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13614057 Win=2088640 Len=0 SLE=13655457 SRE=13658217
23331,25.465571,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13614057 Win=2092736 Len=0 SLE=13655457 SRE=13658217
23332,25.465583,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13614057 Win=2096832 Len=0 SLE=13655457 SRE=13658217
23333,25.465632,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13614057 Ack=8571 Win=58624 Len=1380
23334,25.465634,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13615437 Ack=8571 Win=58624 Len=1380
23335,25.465635,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13616817 Ack=8571 Win=58624 Len=1380
23336,25.465636,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13618197 Ack=8571 Win=58624 Len=1380
23337,25.465637,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13619577 Ack=8571 Win=58624 Len=1380
23338,25.465654,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13615437 Win=2095744 Len=0 SLE=13655457 SRE=13658217
23339,25.465654,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13616817 Win=2094336 Len=0 SLE=13655457 SRE=13658217
23340,25.465662,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13618197 Win=2092992 Len=0 SLE=13655457 SRE=13658217
23341,25.465662,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13619577 Win=2091584 Len=0 SLE=13655457 SRE=13658217
23342,25.465667,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13620957 Win=2090240 Len=0 SLE=13655457 SRE=13658217
23343,25.465766,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13620957 Ack=8571 Win=58624 Len=1380
23344,25.465768,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13622337 Ack=8571 Win=58624 Len=1380
23345,25.465787,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13622337 Win=2088832 Len=0 SLE=13655457 SRE=13658217
23346,25.465787,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13623717 Win=2087488 Len=0 SLE=13655457 SRE=13658217
23347,25.466421,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13623717 Ack=8571 Win=58624 Len=1380
23348,25.466424,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13625097 Ack=8571 Win=58624 Len=1380
23349,25.466425,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13626477 Ack=8571 Win=58624 Len=1380
23350,25.466426,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13627857 Ack=8571 Win=58624 Len=1380
23351,25.466427,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13629237 Ack=8571 Win=58624 Len=1380
23352,25.466428,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13630617 Ack=8571 Win=58624 Len=1380
23353,25.466454,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13625097 Win=2086080 Len=0 SLE=13655457 SRE=13658217
23354,25.466454,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13626477 Win=2084672 Len=0 SLE=13655457 SRE=13658217
23355,25.466454,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13627857 Win=2083328 Len=0 SLE=13655457 SRE=13658217
23356,25.466465,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13629237 Win=2081920 Len=0 SLE=13655457 SRE=13658217
23357,25.466465,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13630617 Win=2080576 Len=0 SLE=13655457 SRE=13658217
23358,25.46647,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13631997 Win=2079168 Len=0 SLE=13655457 SRE=13658217
23359,25.466536,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13631997 Ack=8571 Win=58624 Len=1380
23360,25.466552,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13633377 Win=2077824 Len=0 SLE=13655457 SRE=13658217
23361,25.46682,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13633377 Win=2081920 Len=0 SLE=13655457 SRE=13658217
23362,25.466852,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13633377 Win=2086016 Len=0 SLE=13655457 SRE=13658217
23363,25.466858,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13633377 Win=2090112 Len=0 SLE=13655457 SRE=13658217
23364,25.466868,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13633377 Win=2094208 Len=0 SLE=13655457 SRE=13658217
23365,25.466879,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13633377 Win=2097152 Len=0 SLE=13655457 SRE=13658217
23366,25.468176,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13633377 Ack=8571 Win=58624 Len=1380
23367,25.468178,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13634757 Ack=8571 Win=58624 Len=1380
23368,25.468179,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13636137 Ack=8571 Win=58624 Len=1380
23369,25.46818,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13637517 Ack=8571 Win=58624 Len=1380
23370,25.468181,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13638897 Ack=8571 Win=58624 Len=1380
23371,25.468183,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13640277 Ack=8571 Win=58624 Len=1380
23372,25.468184,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13641657 Ack=8571 Win=58624 Len=1380
23373,25.468225,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13634757 Win=2095744 Len=0 SLE=13655457 SRE=13658217
23374,25.468225,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13636137 Win=2094336 Len=0 SLE=13655457 SRE=13658217
23375,25.468225,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13637517 Win=2092992 Len=0 SLE=13655457 SRE=13658217
23376,25.468225,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13638897 Win=2091584 Len=0 SLE=13655457 SRE=13658217
23377,25.468226,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13640277 Win=2090240 Len=0 SLE=13655457 SRE=13658217
23378,25.468226,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13641657 Win=2088832 Len=0 SLE=13655457 SRE=13658217
23379,25.468226,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13643037 Win=2087488 Len=0 SLE=13655457 SRE=13658217
23380,25.468298,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13643037 Ack=8571 Win=58624 Len=1380
23381,25.4683,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13644417 Ack=8571 Win=58624 Len=1380
23382,25.468301,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13645797 Ack=8571 Win=58624 Len=1380
23383,25.468302,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13647177 Ack=8571 Win=58624 Len=1380
23384,25.468303,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13648557 Ack=8571 Win=58624 Len=1380
23385,25.468309,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13643037 Win=2091584 Len=0 SLE=13655457 SRE=13658217
23386,25.468309,10.97.172.240,157.240.1.23,TCP,66,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13643037 Win=2095680 Len=0 SLE=13655457 SRE=13658217
23387,25.468319,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13644417 Win=2095744 Len=0 SLE=13655457 SRE=13658217
23388,25.468325,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13645797 Win=2094336 Len=0 SLE=13655457 SRE=13658217
23389,25.468329,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13647177 Win=2092992 Len=0 SLE=13655457 SRE=13658217
23390,25.468336,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13648557 Win=2091584 Len=0 SLE=13655457 SRE=13658217
23391,25.46834,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13649937 Win=2090240 Len=0 SLE=13655457 SRE=13658217
23392,25.468376,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13649937 Ack=8571 Win=58624 Len=1380
23393,25.468379,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13651317 Ack=8571 Win=58624 Len=1380
23394,25.46838,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13652697 Ack=8571 Win=58624 Len=1380
23395,25.468399,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13651317 Win=2088832 Len=0 SLE=13655457 SRE=13658217
23396,25.468399,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13652697 Win=2087488 Len=0 SLE=13655457 SRE=13658217
23397,25.468407,10.97.172.240,157.240.1.23,TCP,66,54853  >  443 [ACK] Seq=8571 Ack=13654077 Win=2086080 Len=0 SLE=13655457 SRE=13658217
23398,25.468478,157.240.1.23,10.97.172.240,TCP,1434,[TCP Retransmission] 443  >  54853 [ACK] Seq=13654077 Ack=8571 Win=58624 Len=1380
23399,25.46848,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23400,25.468481,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23401,25.468482,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23402,25.468501,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13658217 Win=2081920 Len=0
23403,25.468501,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13660977 Win=2079168 Len=0
23404,25.468538,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13662357 Win=2081920 Len=0
23405,25.468544,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13662357 Win=2086016 Len=0
23406,25.468558,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13662357 Win=2090112 Len=0
23407,25.468563,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13662357 Win=2094208 Len=0
23408,25.468613,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23409,25.468615,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23410,25.468616,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23411,25.468617,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23412,25.468618,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23413,25.468633,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13665117 Win=2091456 Len=0
23414,25.468639,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13667877 Win=2088640 Len=0
23415,25.468639,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13667877 Win=2092736 Len=0
23416,25.468646,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13669257 Win=2095488 Len=0
23417,25.468763,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23418,25.468765,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23419,25.468766,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23420,25.468785,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13672017 Win=2094336 Len=0
23421,25.468861,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13673397 Win=2097088 Len=0
23422,25.469213,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23423,25.469215,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23424,25.469216,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23425,25.469216,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23426,25.469217,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23427,25.469218,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23428,25.469219,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23429,25.469249,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13676157 Win=2094336 Len=0
23430,25.469249,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13678917 Win=2091584 Len=0
23431,25.46925,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13681677 Win=2088832 Len=0
23432,25.469294,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23433,25.469296,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23434,25.469318,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13684437 Win=2086080 Len=0
23435,25.469318,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13684437 Win=2090176 Len=0
23436,25.469335,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13685817 Win=2092864 Len=0
23437,25.469344,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13685817 Win=2096960 Len=0
23438,25.469407,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23439,25.47007,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23440,25.470072,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23441,25.470073,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23442,25.470074,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23443,25.470074,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23444,25.470076,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23445,25.470077,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23446,25.470105,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23447,25.470107,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23448,25.470108,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23449,25.470113,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13688577 Win=2095744 Len=0
23450,25.470114,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13691337 Win=2092992 Len=0
23451,25.470114,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13694097 Win=2090240 Len=0
23452,25.470114,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13696857 Win=2087488 Len=0
23453,25.470125,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13699617 Win=2084672 Len=0
23454,25.470219,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23455,25.470221,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23456,25.470222,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23457,25.470222,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23458,25.47023,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13700997 Win=2087424 Len=0
23459,25.47023,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13700997 Win=2091520 Len=0
23460,25.470238,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13700997 Win=2095616 Len=0
23461,25.470238,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13703757 Win=2092864 Len=0
23462,25.470238,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13706517 Win=2090112 Len=0
23463,25.470245,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13706517 Win=2094208 Len=0
23464,25.470251,10.97.172.240,157.240.1.23,TCP,54,[TCP Window Update] 54853  >  443 [ACK] Seq=8571 Ack=13706517 Win=2097152 Len=0
23465,25.470352,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23466,25.470354,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23467,25.470355,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23468,25.470356,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23469,25.470357,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23470,25.470383,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13709277 Win=2094336 Len=0
23471,25.470383,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13712037 Win=2091584 Len=0
23472,25.470463,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23473,25.470465,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23474,25.470466,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23475,25.470467,157.240.1.23,10.97.172.240,TLSv1.2,1434,Ignored Unknown Record
23476,25.470473,10.97.172.240,157.240.1.23,TCP,54,54853  >  443 [ACK] Seq=8571 Ack=13713417 Win=2094336 Len=0
